subject_id,condition,text,referents,prompt,relation,connective,itemID,stimulusID,annotated_nm,response,pronominalization
2032687,LIST3,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. So he","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",pronoun,Result,original,28.0,132.0,0,hopes that they will be able to reach an agreement.,pro
2032687,LIST3,Felix made a sign for Paul to speak. But,"[""Felix"",""Paul""]",bare,Contrast,varied,16.0,147.0,0,then regretted it when he heard what Paul said.,pro
2032687,LIST3,John felt sorry for the man. So he,"[""John"",""the man""]",pronoun,Result,original,22.0,168.0,0,gave him a few coins.,pro
2032687,LIST3,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. Therefore,","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",bare,Result,varied,10.0,65.0,3,this was seen as a step towards understanding.,pro
2032687,LIST3,Peter criticized Jeffery for saying these things. Then he,"[""Peter"",""Jeffery""]",pronoun,Narration,varied,26.0,116.0,0,repeated them all to his wife.,pro
2032687,LIST3,Joseph served Nicolas for three years. Then,"[""Joseph"",""Nicolas""]",bare,Narration,original,6.0,49.0,3,the tables were turned.,non_pro
2032687,LIST3,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. However, he","[""Benjamin Netanyahu"",""Ehud Barak""]",pronoun,Contrast,original,13.0,70.0,0,is still unlikely to win the election.,pro
2032687,LIST3,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. And then","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",bare,Narration,varied,29.0,85.0,3,Reagan tried to get this overturned.,non_pro
2032687,LIST3,"Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. Two kilometers later, he","[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",pronoun,Narration,original,2.0,8.0,0,fell and broke his leg.,pro
2032687,LIST3,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. However,","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",bare,Contrast,varied,1.0,3.0,2,there is a long way to go before they can find common ground.,pro
2032687,LIST3,Jose gave the silver and the gold to Peter. But he,"[""Jose"",""Peter""]",pronoun,Contrast,original,24.0,106.0,0,kept the diamonds for himself.,pro
315014,LIST2,David was moving as quickly as possible to get away from Saul. So,"[""David"",""Saul""]",bare,Result,varied,15.0,95.0,0,he dashed to the door.,pro
315014,LIST2,"Joseph served Nicolas for three years. Therefore, he","[""Joseph"",""Nicolas""]",pronoun,Result,varied,6.0,54.0,0,was his loyal companion.,pro
315014,LIST2,Philip went and told Andrew. Then,"[""Philip"",""Andrew""]",bare,Narration,original,3.0,43.0,0,he went home.,pro
315014,LIST2,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. So he","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",pronoun,Result,varied,29.0,90.0,0,joined the army.,pro
315014,LIST2,Jose gave the silver and the gold to Peter. But,"[""Jose"",""Peter""]",bare,Contrast,original,24.0,105.0,3,no-one won the bronze.,non_pro
315014,LIST2,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. After that, he","[""Mr. Pamplin"",""Mr. Hahn""]",pronoun,Narration,varied,20.0,74.0,0,resigned from his job.,pro
315014,LIST2,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. So","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",bare,Result,original,28.0,131.0,3,we are awaiting the news.,pro
315014,LIST2,President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. So he,"[""President Clinton"",""the Crown Prince""]",pronoun,Result,original,27.0,126.0,0,was part of the secret agency. ,pro
315014,LIST2,David left the food with the man who kept supplies. But,"[""David"",""the man who kept supplies""]",bare,Contrast,varied,9.0,33.0,0,he never came back.,pro
315014,LIST2,"Felix made a sign for Paul to speak. After that, he","[""Felix"",""Paul""]",pronoun,Narration,varied,16.0,146.0,0,kept quiet. ,pro
315014,LIST2,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. So","[""Mr. Brady"",""Mr. Mullins""]",bare,Result,varied,5.0,23.0,0,he was a very busy man indeed.,pro
315014,LIST2,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. But he","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",pronoun,Contrast,original,10.0,64.0,0,did not attend.,pro
315014,LIST2,"And Lehia's been with her mom for two months. However,","[""Lehia"",""her mom""]",bare,Contrast,varied,12.0,141.0,0,she became sick. ,pro
315014,LIST2,"Jack said to another man, ""Follow me!"" After that, he","[""Jack"",""another man""]",pronoun,Narration,varied,21.0,110.0,0,ran out to feed the cat.,pro
315014,LIST2,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. However,","[""Benjamin Netanyahu"",""Ehud Barak""]",bare,Contrast,original,13.0,69.0,0,he did not feel very well.,pro
315014,LIST2,John had fought against Hector. But he,"[""John"",""Hector""]",pronoun,Contrast,original,23.0,100.0,0,lost.,pro
315014,LIST2,"William was afraid and refused to kill Saul. Shortly afterwards,","[""William"",""Saul""]",bare,Narration,varied,30.0,151.0,0,he collapsed on the ground.,pro
315014,LIST2,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. However, he","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",pronoun,Contrast,varied,8.0,28.0,0,was wrong.,pro
315014,LIST2,"Hailey told her daughter what to ask for. However,","[""Hailey"",""her daughter""]",bare,Contrast,varied,19.0,177.0,0,she forgot to close the door.,pro
315014,LIST2,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. Afterwards, he","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",pronoun,Narration,original,1.0,2.0,0,resigned. ,pro
315014,LIST2,John felt sorry for the man. So,"[""John"",""the man""]",bare,Result,original,22.0,167.0,0,he gave his some cash.,pro
315014,LIST2,Adam refused to stop chasing Leo. So he,"[""Adam"",""Leo""]",pronoun,Result,original,11.0,162.0,0,kept going.,pro
315014,LIST2,"Peter criticized Jeffery for saying these things. After that,","[""Peter"",""Jeffery""]",bare,Narration,varied,26.0,115.0,0,he decided to ride a horse.,pro
315014,LIST2,David had just let Leo leave in peace. But he,"[""David"",""Leo""]",pronoun,Contrast,varied,14.0,172.0,0,forgot to take his dog for walk.,pro
315014,LIST2,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. After that,","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",bare,Narration,varied,18.0,79.0,0,he went for lunch.,pro
315014,LIST2,"Mark Felt sends this memo to the acting FBI director Al Patrick Grey. As a result, he","[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",pronoun,Result,varied,4.0,18.0,0,was appointed to the top job.,pro
315014,LIST2,"Charles got up, left everything, and followed Thomas. So","[""Charles"",""Thomas""]",bare,Result,varied,7.0,59.0,2,they both went to the river.,pro
315014,LIST2,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. However, he","[""Mr. Papandreou "",""Mr. Makris""]",pronoun,Contrast,varied,17.0,136.0,0,did not do that well.,pro
315014,LIST2,Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. Two kilometers later,"[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",bare,Narration,original,2.0,7.0,3,Australian David Morgan overtook Christian Hummer and was announced the winner in the ski jump for the first time.,non_pro
315014,LIST2,Peter continued talking with Charlie. Then he,"[""Peter"",""Charlie""]",pronoun,Narration,original,25.0,38.0,0,ran away.,pro
8772899,LIST5,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. Two hours later,","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",bare,Narration,original,8.0,25.0,0,he u-turned on that decision.,pro
8772899,LIST5,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. Later, he","[""Mr. Brady"",""Mr. Mullins""]",pronoun,Narration,original,5.0,20.0,0,called him back,pro
8772899,LIST5,"Jack said to another man, ""Follow me!"" Therefore,","[""Jack"",""another man""]",bare,Result,varied,21.0,113.0,0,he followed him,pro
8772899,LIST5,"William was afraid and refused to kill Saul. However, he","[""William"",""Saul""]",pronoun,Contrast,varied,30.0,154.0,0,followed through with it,pro
8772899,LIST5,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. So","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",bare,Result,varied,1.0,5.0,0,they met up and had a meeting,pro
8772899,LIST5,"Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. However, he","[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",pronoun,Contrast,varied,2.0,10.0,0,fell on the landing and broke a leg,pro
8772899,LIST5,Joseph served Nicolas for three years. But,"[""Joseph"",""Nicolas""]",bare,Contrast,varied,6.0,51.0,0,now he wants more,pro
8772899,LIST5,And Lehia's been with her mom for two months. So she,"[""Lehia"",""her mom""]",pronoun,Result,original,12.0,144.0,0,wants to move out,pro
8772899,LIST5,"Mark Felt sends this memo to the acting FBI director Al Patrick Grey. However,","[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",bare,Contrast,varied,4.0,15.0,0,it never reached him,pro
8772899,LIST5,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. However, he","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",pronoun,Contrast,original,18.0,82.0,0,did not really want to do this,pro
8772899,LIST5,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. So","[""Mr. Pamplin"",""Mr. Hahn""]",bare,Result,varied,20.0,77.0,0,he made this move out of spite for those who didn't believe in him,pro
8772899,LIST5,Philip went and told Andrew. But he,"[""Philip"",""Andrew""]",pronoun,Contrast,varied,3.0,46.0,0,didn't tell him the whole story,pro
8772899,LIST5,Felix made a sign for Paul to speak. So,"[""Felix"",""Paul""]",bare,Result,original,16.0,149.0,0,he went to work designing the sign,pro
8772899,LIST5,Hailey told her daughter what to ask for. So she,"[""Hailey"",""her daughter""]",pronoun,Result,original,19.0,180.0,0,told her what to say,pro
8772899,LIST5,Peter continued talking with Charlie. So,"[""Peter"",""Charlie""]",bare,Result,varied,25.0,41.0,0,he got bored veery quickly,pro
8772899,LIST5,"John felt sorry for the man. Later, he","[""John"",""the man""]",pronoun,Narration,varied,22.0,164.0,0,apologised to him,pro
8772899,LIST5,Adam refused to stop chasing Leo. But,"[""Adam"",""Leo""]",bare,Contrast,varied,11.0,159.0,0,he was a cat and does not understand,pro
8772899,LIST5,"David was moving as quickly as possible to get away from Saul. Later, he","[""David"",""Saul""]",pronoun,Narration,varied,15.0,92.0,0,moved state to get further away,pro
8772899,LIST5,"David had just let Leo leave in peace. Next,","[""David"",""Leo""]",bare,Narration,varied,14.0,169.0,0,he woke him up early as he was annoyed,pro
8772899,LIST5,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. After that, he","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",pronoun,Narration,varied,28.0,128.0,0,bribed him,pro
8772899,LIST5,"John had fought against Hector. After that,","[""John"",""Hector""]",bare,Narration,varied,23.0,97.0,2,they both went to prison,pro
8772899,LIST5,"Charles got up, left everything, and followed Thomas. Then he","[""Charles"",""Thomas""]",pronoun,Narration,original,7.0,56.0,0,stabbed him in the back,pro
